url;domain;title
https://www.thenational.ae/business/business/economy/us-trade-deficit-in-2018-at-10-year-high-as-tax-cuts-boost-domestic-demand-for-imports-1.834051;thenational.ae;US trade deficit in 2018 at 10-year high as tax cuts boost domestic demand for imports
https://www.thenational.ae/business/business/economy/ecb-cuts-back-eurozone-growth-and-inflation-outlook-for-2019-1.834355;thenational.ae;ECB cuts back eurozone growth and inflation outlook for 2019
https://www.thenational.ae/business/business/aviation/global-demand-for-air-freight-dips-in-january-1.834210;thenational.ae;Global demand for air freight dips in January
https://www.thenational.ae/business/business/energy/saudi-aramco-ipo-will-take-place-within-two-years-okaz-reports-1.834095;thenational.ae;Saudi Aramco IPO will take place within two years, Okaz reports
https://www.thenational.ae/business/business/economy/british-pound-may-lose-9-of-its-value-against-the-us-dollar-in-no-brexit-deal-1.833990;thenational.ae;British pound may lose 9% of its value against the US dollar in no-Brexit deal 
https://www.thenational.ae/business/business/technology/solar-power-lights-up-work-life-for-nepalese-farmers-1.833823;thenational.ae;Solar power lights up work life for Nepalese farmers
https://www.thenational.ae/business/business/business-extra-podcast-startad-s-ramesh-jagannathan-on-innovation-in-the-uae-1.833987;thenational.ae;Business Extra podcast: StartAD's Ramesh Jagannathan on innovation in the UAE
https://www.thenational.ae/business/business/technology/industry-changes-send-a-chill-through-geneva-motor-show-1.833821;thenational.ae;Industry changes send a chill through Geneva Motor Show
https://www.thenational.ae/business/business/money/fall-in-cash-transactions-could-harm-britain-s-poorest-says-report-1.833922;thenational.ae;Fall in cash transactions could harm Britain’s poorest says report
https://www.thenational.ae/business/business/aviation/qatar-airways-will-report-another-annual-loss-as-it-mulls-oneworld-exit-chief-executive-says-1.833891;thenational.ae;Qatar Airways will report another annual loss as it mulls Oneworld exit, chief executive says
https://www.thenational.ae/business/business/energy/dana-gas-and-other-companies-to-invest-over-700m-in-kurdistan-gas-project-1.833836;thenational.ae;Dana Gas and other companies to invest over $700m in Kurdistan gas project
https://www.thenational.ae/business/business/money/middle-east-s-super-rich-to-increase-by-20-per-cent-in-next-five-years-1.833827;thenational.ae;Middle East’s super rich to increase by 20 per cent in next five years
https://www.thenational.ae/business/business/money/generali-pulls-its-contractual-savings-plans-from-the-uae-1.833754;thenational.ae;Generali pulls its contractual savings plans from the UAE
https://www.thenational.ae/business/business/technology/it-spending-to-top-163bn-by-next-year-in-mena-1.833719;thenational.ae;IT spending to top $163bn by next year in Mena
https://www.thenational.ae/business/business/banking/italian-police-take-aim-at-swiss-banks-after-5bn-ubs-fine-1.833717;thenational.ae;Italian police take aim at Swiss banks after $5bn UBS fine
https://www.thenational.ae/business/business/money/how-to-cash-in-on-cashback-credit-cards-in-the-uae-1.833704;thenational.ae;How to cash in on cashback credit cards in the UAE
https://www.thenational.ae/business/business/economy/moody-s-downgrades-oman-s-credit-rating-to-junk-on-public-finances-1.833669;thenational.ae;Moody’s downgrades Oman’s credit rating to junk on public finances
https://www.thenational.ae/business/business/economy/bahrain-benefiting-from-10bn-gulf-aid-that-alleviated-financing-constraints-imf-says-1.833652;thenational.ae;Bahrain benefiting from $10bn Gulf aid that alleviated financing constraints, IMF says
https://www.thenational.ae/business/business/carlos-ghosn-leaves-prison-after-months-in-custody-1.833645;thenational.ae;Carlos Ghosn leaves prison after months in custody 
https://www.thenational.ae/business/business/economy/lebanon-s-private-sector-activity-decelerates-at-slowest-pace-in-year-in-february-1.833429;thenational.ae;Lebanon’s private sector activity decelerates at slowest pace in year in February
https://www.thenational.ae/business/business/energy/exxon-to-boost-its-top-us-shale-oilfield-output-five-fold-1.833514;thenational.ae;Exxon to boost its top US shale oilfield output five fold
https://www.thenational.ae/business/business/banking/goldman-sachs-eases-dress-code-for-employees-in-major-shift-from-bespoke-suits-1.833629;thenational.ae;Goldman Sachs eases dress code for employees in major shift from bespoke suits
https://www.thenational.ae/business/business/asia-to-see-the-world-s-fastest-growth-in-billionaire-population-over-next-four-years-1.833627;thenational.ae;Asia to see the world's fastest growth in billionaire population over next four years
https://www.thenational.ae/business/business/money/the-debt-panel-how-can-i-get-a-write-off-status-removed-from-my-uae-credit-report-1.833445;thenational.ae;The Debt Panel: 'How can I get a write-off status removed from my UAE credit report?'
https://www.thenational.ae/business/business/economy/lvmh-owner-bernard-arnault-overtakes-warren-buffett-as-world-s-third-richest-person-1.833600;thenational.ae;LVMH owner Bernard Arnault overtakes Warren Buffett as world's third richest person
https://www.thenational.ae/business/business/economy/hollywood-star-cooper-s-oscars-watch-raises-60-000-1.833573;thenational.ae;Hollywood star Cooper's Oscars watch raises $60,000
https://www.thenational.ae/business/business/comment/frankenstein-capitalism-pulls-europe-toward-dead-end-1.833490;thenational.ae;Frankenstein capitalism pulls Europe toward dead end 
https://www.thenational.ae/business/business/asian-cup-proves-a-winner-for-the-uae-1.833486;thenational.ae;Asian Cup proves a winner for the UAE
https://www.thenational.ae/business/business/technology/geneva-international-motor-show-comes-amid-tough-times-for-manufacturers-1.833502;thenational.ae;Geneva International Motor Show comes amid tough times for manufacturers
https://www.thenational.ae/business/business/economy/dp-world-considers-investments-in-kazakhstan-ports-1.833481;thenational.ae;DP World considers investments in Kazakhstan ports
https://www.thenational.ae/business/business/economy/uae-s-ministry-of-finance-works-on-2020-budget-draft-using-electronic-systems-1.833478;thenational.ae;UAE’s ministry of finance works on 2020 budget draft using electronic systems
https://www.thenational.ae/business/business/energy/gas-to-overtake-oil-production-in-oman-by-2023-says-rystad-1.833422;thenational.ae;Gas to overtake oil production in Oman by 2023, says Rystad
https://www.thenational.ae/business/business/technology/huawei-s-honor-edges-in-on-samsung-with-170-sales-growth-1.833417;thenational.ae;Huawei's Honor edges in on Samsung with 170% sales growth
https://www.thenational.ae/business/business/economy/difc-on-track-to-triple-in-size-by-2024-from-2014-levels-amid-record-performance-1.833391;thenational.ae;DIFC on track to triple in size by 2024 from 2014 levels amid record performance
https://www.thenational.ae/business/business/energy/coal-giant-bhp-buys-into-firm-that-cleans-air-of-co2-1.833285;thenational.ae;Coal giant BHP buys into firm that cleans air of CO2
https://www.thenational.ae/business/business/technology/google-finds-it-paid-women-more-than-men-for-the-same-job-1.833277;thenational.ae;Google finds it paid women more than men for the same job
https://www.thenational.ae/business/business/technology/spotify-gains-1-million-users-in-first-week-in-india-1.833245;thenational.ae;Spotify gains 1 million users in first week in India
https://www.thenational.ae/business/business/energy/nmc-finalises-terms-of-healthcare-joint-venture-with-saudi-arabia-s-gosi-1.833241;thenational.ae;NMC finalises terms of healthcare joint venture with Saudi Arabia’s GOSI
https://www.thenational.ae/business/business/economy/iceland-and-sweden-treat-women-workers-the-best-says-pwc-1.833176;thenational.ae;Iceland and Sweden treat women workers the best, says PwC
https://www.thenational.ae/business/business/money/gold-to-shine-even-brighter-as-it-rallies-amid-troubled-times-1.833162;thenational.ae;Gold to shine even brighter as it rallies amid troubled times
https://www.thenational.ae/business/business/economy/trump-to-halt-trade-preferences-for-india-and-turkey-1.833158;thenational.ae;Trump to halt trade preferences for India and Turkey
https://www.thenational.ae/business/business/economy/newmont-s-no-to-17bn-bid-means-end-for-creation-of-world-s-largest-gold-producer-1.833047;thenational.ae;Newmont's 'no' to $17bn bid means end for creation of world's largest gold producer
https://www.thenational.ae/business/business/economy/euro-could-slip-to-1-05-this-year-on-china-economic-slowdown-eurizon-chief-says-1.833156;thenational.ae;Euro could slip to $1.05 this year on China economic slowdown, Eurizon chief says
https://www.thenational.ae/business/business/economy/former-nissan-head-carlos-ghosn-granted-bail-for-a-billion-yen-1.833153;thenational.ae;Former Nissan head Carlos Ghosn granted bail for a billion yen
https://www.thenational.ae/business/business/economy/saudi-arabia-non-oil-private-sector-rises-to-14-month-high-on-stronger-output-1.833041;thenational.ae;Saudi Arabia non-oil private sector rises to 14-month high on stronger output
https://www.thenational.ae/business/business/comment/china-s-champions-stumble-against-upstart-rivals-1.832985;thenational.ae;China’s champions stumble against upstart rivals
https://www.thenational.ae/business/business/aviation/abu-dhabi-airports-aims-to-increase-flow-of-visitors-into-capital-1.833039;thenational.ae;Abu Dhabi Airports aims to increase flow of visitors into capital
https://www.thenational.ae/business/business/money/what-the-real-outlook-for-your-salary-is-this-year-1.832876;thenational.ae;What the real outlook for your salary is this year
https://www.thenational.ae/business/business/energy/the-country-that-raised-elon-musk-looks-to-plug-in-electric-cars-1.832978;thenational.ae;The country that raised Elon Musk looks to plug in electric cars
https://www.thenational.ae/business/business/economy/carlos-ghosn-s-family-calls-on-un-to-help-release-him-1.833116;thenational.ae;Carlos Ghosn's family calls on UN to help release him
https://www.thenational.ae/business/business/technology/dubai-s-beehive-raises-4-million-in-new-funding-1.832999;thenational.ae;Dubai's Beehive raises $4 million in new funding 
https://www.thenational.ae/business/business/economy/world-economic-forum-opens-applications-for-100-arab-start-ups-1.832964;thenational.ae;World Economic Forum opens applications for 100 Arab Start-ups
https://www.thenational.ae/business/business/energy/acwa-power-secures-financing-for-desalination-scheme-in-saudi-arabia-1.832901;thenational.ae;Acwa Power secures financing for desalination scheme in Saudi Arabia
https://www.thenational.ae/business/business/technology/ghosn-s-new-lawyer-says-bail-for-former-nissan-chief-more-likely-1.832883;thenational.ae;Ghosn's new lawyer says bail for former Nissan chief more likely
https://www.thenational.ae/business/business/economy/abu-dhabi-s-adgm-invites-applications-for-its-regulatory-sandbox-1.832877;thenational.ae;Abu Dhabi's ADGM invites applications for its regulatory sandbox 
https://www.thenational.ae/business/business/economy/investcorp-subsidiary-acquires-kuwaiti-competitor-intrex-1.832861;thenational.ae;Investcorp subsidiary acquires Kuwaiti competitor Intrex
https://www.thenational.ae/business/business/markets/dubai-regulator-to-review-supervisions-in-wake-of-abraaj-collapse-1.832809;thenational.ae;Dubai regulator to review supervisions in wake of Abraaj collapse
https://www.thenational.ae/business/business/money/swiss-1-000-franc-note-to-get-makeover-amid-international-calls-the-bills-aid-crime-1.832746;thenational.ae;Swiss 1,000-franc note to get makeover amid international calls the bills aid crime
https://www.thenational.ae/business/business/economy/start-up-tips-from-the-man-behind-the-middle-east-s-largest-online-jobs-site-1.832762;thenational.ae;Start-up tips from the man behind the Middle East’s largest online jobs site
https://www.thenational.ae/business/business/brexit-worries-to-cast-a-pall-over-geneva-car-show-1.832631;thenational.ae;Brexit worries to cast a pall over Geneva car show
https://www.thenational.ae/business/business/technology/will-companies-get-their-fingers-burnt-for-betting-too-big-on-automation-1.832458;thenational.ae;Will companies get their fingers burnt for betting too big on automation?
